,Year,Commodity Group,C03409V04104,Country,UNIT,VALUE
77993,2000,"Sugar, sugar preparations and honey (06)",RU,Russia,Euro Thousand,0.0
77994,2000,"Sugar, sugar preparations and honey (06)",SA,Saudi Arabia,Euro Thousand,26.0
77995,2000,"Sugar, sugar preparations and honey (06)",SE,Sweden,Euro Thousand,492.0
77996,2000,"Sugar, sugar preparations and honey (06)",SG,Singapore,Euro Thousand,3.0
77997,2000,"Sugar, sugar preparations and honey (06)",SI,Slovenia,Euro Thousand,0.0
77998,2000,"Sugar, sugar preparations and honey (06)",SK,Slovakia,Euro Thousand,0.0
77999,2000,"Sugar, sugar preparations and honey (06)",TH,Thailand,Euro Thousand,449.0
78000,2000,"Sugar, sugar preparations and honey (06)",TR,Turkey,Euro Thousand,564.0
78001,2000,"Sugar, sugar preparations and honey (06)",TW,Taiwan,Euro Thousand,0.0
78002,2000,"Sugar, sugar preparations and honey (06)",US,USA,Euro Thousand,2769.0
78003,2000,"Sugar, sugar preparations and honey (06)",XB,Great Britain,Euro Thousand,24037.0
78004,2000,"Sugar, sugar preparations and honey (06)",XI,Northern Ireland,Euro Thousand,35777.0
78005,2000,"Sugar, sugar preparations and honey (06)",ZA,South Africa,Euro Thousand,174.0
78006,2000,"Sugar, sugar preparations and honey (06)",ZZEU99,EU country not specified,Euro Thousand,2.0
78007,2000,"Sugar, sugar preparations and honey (06)",ZZWORX27,Other countries,Euro Thousand,4449.0
78008,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",AT,Austria,Euro Thousand,111.0
78009,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",AU,Australia,Euro Thousand,115.0
78010,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BE,Belgium,Euro Thousand,822.0
78011,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BG,Bulgaria,Euro Thousand,0.0
78012,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BR,Brazil,Euro Thousand,434.0
78013,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CA,Canada,Euro Thousand,15624.0
78014,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CH,Switzerland,Euro Thousand,6487.0
78015,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CN,China,Euro Thousand,156.0
78016,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CY,Cyprus,Euro Thousand,0.0
78017,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CZ,Czech Republic,Euro Thousand,37.0
78018,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DE,Germany,Euro Thousand,2109.0
78019,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DK,Denmark,Euro Thousand,12.0
78020,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",EE,Estonia,Euro Thousand,0.0
78021,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ES,Spain,Euro Thousand,2763.0
78022,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FI,Finland,Euro Thousand,41.0
78023,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FR,France,Euro Thousand,2783.0
78024,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",GR,Greece,Euro Thousand,112.0
78025,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HR,Croatia,Euro Thousand,0.0
78026,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HU,Hungary,Euro Thousand,62.0
78027,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IN,India,Euro Thousand,0.0
78028,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IT,Italy,Euro Thousand,3580.0
78029,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",JP,Japan,Euro Thousand,2929.0
78030,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",KR,South Korea,Euro Thousand,486.0
78031,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LT,Lithuania,Euro Thousand,0.0
78032,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LU,Luxembourg,Euro Thousand,0.0
78033,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LV,Latvia,Euro Thousand,0.0
78034,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MT,Malta,Euro Thousand,32.0
78035,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MX,Mexico,Euro Thousand,0.0
78036,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MY,Malaysia,Euro Thousand,26.0
78037,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NL,Netherlands,Euro Thousand,10570.0
78038,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NO,Norway,Euro Thousand,6311.0
78039,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PL,Poland,Euro Thousand,15.0
78040,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PT,Portugal,Euro Thousand,637.0
78041,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RO,Romania,Euro Thousand,0.0
78042,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RU,Russia,Euro Thousand,13.0
78043,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SA,Saudi Arabia,Euro Thousand,3102.0
78044,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SE,Sweden,Euro Thousand,152.0
78045,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SG,Singapore,Euro Thousand,23.0
78046,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SI,Slovenia,Euro Thousand,0.0
78047,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SK,Slovakia,Euro Thousand,0.0
78048,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TH,Thailand,Euro Thousand,679.0
78049,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TR,Turkey,Euro Thousand,44.0
78050,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TW,Taiwan,Euro Thousand,79.0
78051,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",US,USA,Euro Thousand,11641.0
78052,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XB,Great Britain,Euro Thousand,171475.0
78053,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XI,Northern Ireland,Euro Thousand,13256.0
78054,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZA,South Africa,Euro Thousand,55.0
78055,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZEU99,EU country not specified,Euro Thousand,0.0
78056,2000,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZWORX27,Other countries,Euro Thousand,1435.0
78106,2000,Miscellaneous edible products and preparations (09),AT,Austria,Euro Thousand,2457.0
78107,2000,Miscellaneous edible products and preparations (09),AU,Australia,Euro Thousand,24142.0
78108,2000,Miscellaneous edible products and preparations (09),BE,Belgium,Euro Thousand,5756.0
78109,2000,Miscellaneous edible products and preparations (09),BG,Bulgaria,Euro Thousand,1800.0
78110,2000,Miscellaneous edible products and preparations (09),BR,Brazil,Euro Thousand,12326.0
78111,2000,Miscellaneous edible products and preparations (09),CA,Canada,Euro Thousand,10409.0
78112,2000,Miscellaneous edible products and preparations (09),CH,Switzerland,Euro Thousand,4599.0
78113,2000,Miscellaneous edible products and preparations (09),CN,China,Euro Thousand,83430.0
78114,2000,Miscellaneous edible products and preparations (09),CY,Cyprus,Euro Thousand,1669.0
78115,2000,Miscellaneous edible products and preparations (09),CZ,Czech Republic,Euro Thousand,6001.0
78116,2000,Miscellaneous edible products and preparations (09),DE,Germany,Euro Thousand,41132.0
78117,2000,Miscellaneous edible products and preparations (09),DK,Denmark,Euro Thousand,4007.0
78118,2000,Miscellaneous edible products and preparations (09),EE,Estonia,Euro Thousand,464.0
78119,2000,Miscellaneous edible products and preparations (09),ES,Spain,Euro Thousand,41564.0
78120,2000,Miscellaneous edible products and preparations (09),FI,Finland,Euro Thousand,16484.0
78121,2000,Miscellaneous edible products and preparations (09),FR,France,Euro Thousand,49770.0
78122,2000,Miscellaneous edible products and preparations (09),GR,Greece,Euro Thousand,13244.0
78123,2000,Miscellaneous edible products and preparations (09),HR,Croatia,Euro Thousand,1978.0
78124,2000,Miscellaneous edible products and preparations (09),HU,Hungary,Euro Thousand,4232.0
78125,2000,Miscellaneous edible products and preparations (09),IN,India,Euro Thousand,109.0
78126,2000,Miscellaneous edible products and preparations (09),IT,Italy,Euro Thousand,21618.0
78127,2000,Miscellaneous edible products and preparations (09),JP,Japan,Euro Thousand,3963.0
78128,2000,Miscellaneous edible products and preparations (09),KR,South Korea,Euro Thousand,9837.0
78129,2000,Miscellaneous edible products and preparations (09),LT,Lithuania,Euro Thousand,22.0
78130,2000,Miscellaneous edible products and preparations (09),LU,Luxembourg,Euro Thousand,0.0
78131,2000,Miscellaneous edible products and preparations (09),LV,Latvia,Euro Thousand,179.0
78132,2000,Miscellaneous edible products and preparations (09),MT,Malta,Euro Thousand,2176.0
78133,2000,Miscellaneous edible products and preparations (09),MX,Mexico,Euro Thousand,53919.0
78134,2000,Miscellaneous edible products and preparations (09),MY,Malaysia,Euro Thousand,19692.0
78135,2000,Miscellaneous edible products and preparations (09),NL,Netherlands,Euro Thousand,39626.0
78136,2000,Miscellaneous edible products and preparations (09),NO,Norway,Euro Thousand,135.0
78137,2000,Miscellaneous edible products and preparations (09),PL,Poland,Euro Thousand,7609.0
78138,2000,Miscellaneous edible products and preparations (09),PT,Portugal,Euro Thousand,7251.0
78139,2000,Miscellaneous edible products and preparations (09),RO,Romania,Euro Thousand,4971.0
78140,2000,Miscellaneous edible products and preparations (09),RU,Russia,Euro Thousand,10002.0
78141,2000,Miscellaneous edible products and preparations (09),SA,Saudi Arabia,Euro Thousand,148789.0
78142,2000,Miscellaneous edible products and preparations (09),SE,Sweden,Euro Thousand,8513.0
78143,2000,Miscellaneous edible products and preparations (09),SG,Singapore,Euro Thousand,6786.0
78144,2000,Miscellaneous edible products and preparations (09),SI,Slovenia,Euro Thousand,836.0
78145,2000,Miscellaneous edible products and preparations (09),SK,Slovakia,Euro Thousand,669.0
78146,2000,Miscellaneous edible products and preparations (09),TH,Thailand,Euro Thousand,31302.0
78147,2000,Miscellaneous edible products and preparations (09),TR,Turkey,Euro Thousand,1599.0
78148,2000,Miscellaneous edible products and preparations (09),TW,Taiwan,Euro Thousand,8175.0
78149,2000,Miscellaneous edible products and preparations (09),US,USA,Euro Thousand,26320.0
78150,2000,Miscellaneous edible products and preparations (09),XB,Great Britain,Euro Thousand,275548.0
78151,2000,Miscellaneous edible products and preparations (09),XI,Northern Ireland,Euro Thousand,15909.0
78152,2000,Miscellaneous edible products and preparations (09),ZA,South Africa,Euro Thousand,1353.0
78153,2000,Miscellaneous edible products and preparations (09),ZZEU99,EU country not specified,Euro Thousand,0.0
78154,2000,Miscellaneous edible products and preparations (09),ZZWORX27,Other countries,Euro Thousand,313280.0
78155,2000,Beverages (11),AT,Austria,Euro Thousand,6322.0
78156,2000,Beverages (11),AU,Australia,Euro Thousand,21939.0
78157,2000,Beverages (11),BE,Belgium,Euro Thousand,3272.0
78158,2000,Beverages (11),BG,Bulgaria,Euro Thousand,1152.0
78159,2000,Beverages (11),BR,Brazil,Euro Thousand,1498.0
78160,2000,Beverages (11),CA,Canada,Euro Thousand,37200.0
78161,2000,Beverages (11),CH,Switzerland,Euro Thousand,3093.0
78162,2000,Beverages (11),CN,China,Euro Thousand,932.0
78163,2000,Beverages (11),CY,Cyprus,Euro Thousand,649.0
78164,2000,Beverages (11),CZ,Czech Republic,Euro Thousand,5562.0
78165,2000,Beverages (11),DE,Germany,Euro Thousand,64363.0
78166,2000,Beverages (11),DK,Denmark,Euro Thousand,6059.0
78167,2000,Beverages (11),EE,Estonia,Euro Thousand,170.0
78168,2000,Beverages (11),ES,Spain,Euro Thousand,42318.0
78169,2000,Beverages (11),FI,Finland,Euro Thousand,4443.0
78170,2000,Beverages (11),FR,France,Euro Thousand,41109.0
78171,2000,Beverages (11),GR,Greece,Euro Thousand,8341.0
78172,2000,Beverages (11),HR,Croatia,Euro Thousand,101.0
78173,2000,Beverages (11),HU,Hungary,Euro Thousand,1096.0
78174,2000,Beverages (11),IN,India,Euro Thousand,0.0
78175,2000,Beverages (11),IT,Italy,Euro Thousand,28397.0
78176,2000,Beverages (11),JP,Japan,Euro Thousand,7645.0
78177,2000,Beverages (11),KR,South Korea,Euro Thousand,167.0
78178,2000,Beverages (11),LT,Lithuania,Euro Thousand,25.0
78179,2000,Beverages (11),LU,Luxembourg,Euro Thousand,3.0
78180,2000,Beverages (11),LV,Latvia,Euro Thousand,637.0
78181,2000,Beverages (11),MT,Malta,Euro Thousand,490.0
78182,2000,Beverages (11),MX,Mexico,Euro Thousand,854.0
78183,2000,Beverages (11),MY,Malaysia,Euro Thousand,52.0
78184,2000,Beverages (11),NL,Netherlands,Euro Thousand,32961.0
78185,2000,Beverages (11),NO,Norway,Euro Thousand,4536.0
78186,2000,Beverages (11),PL,Poland,Euro Thousand,702.0
78187,2000,Beverages (11),PT,Portugal,Euro Thousand,8415.0
78188,2000,Beverages (11),RO,Romania,Euro Thousand,205.0
78189,2000,Beverages (11),RU,Russia,Euro Thousand,2054.0
78190,2000,Beverages (11),SA,Saudi Arabia,Euro Thousand,312.0
78191,2000,Beverages (11),SE,Sweden,Euro Thousand,8521.0
78192,2000,Beverages (11),SG,Singapore,Euro Thousand,1279.0
78193,2000,Beverages (11),SI,Slovenia,Euro Thousand,353.0
78194,2000,Beverages (11),SK,Slovakia,Euro Thousand,104.0
78195,2000,Beverages (11),TH,Thailand,Euro Thousand,293.0
78196,2000,Beverages (11),TR,Turkey,Euro Thousand,1392.0
78197,2000,Beverages (11),TW,Taiwan,Euro Thousand,310.0
78198,2000,Beverages (11),US,USA,Euro Thousand,196232.0
78199,2000,Beverages (11),XB,Great Britain,Euro Thousand,180969.0
78200,2000,Beverages (11),XI,Northern Ireland,Euro Thousand,106695.0
78201,2000,Beverages (11),ZA,South Africa,Euro Thousand,3005.0
78202,2000,Beverages (11),ZZEU99,EU country not specified,Euro Thousand,0.0
78203,2000,Beverages (11),ZZWORX27,Other countries,Euro Thousand,18137.0
80899,2001,Live animals except fish etc. (00),AT,Austria,Euro Thousand,28.0
80900,2001,Live animals except fish etc. (00),AU,Australia,Euro Thousand,450.0
80901,2001,Live animals except fish etc. (00),BE,Belgium,Euro Thousand,313.0
80902,2001,Live animals except fish etc. (00),BG,Bulgaria,Euro Thousand,0.0
80903,2001,Live animals except fish etc. (00),BR,Brazil,Euro Thousand,0.0
80904,2001,Live animals except fish etc. (00),CA,Canada,Euro Thousand,438.0
80905,2001,Live animals except fish etc. (00),CH,Switzerland,Euro Thousand,583.0
80906,2001,Live animals except fish etc. (00),CN,China,Euro Thousand,0.0
80907,2001,Live animals except fish etc. (00),CY,Cyprus,Euro Thousand,0.0
80908,2001,Live animals except fish etc. (00),CZ,Czech Republic,Euro Thousand,0.0
80909,2001,Live animals except fish etc. (00),DE,Germany,Euro Thousand,683.0
80910,2001,Live animals except fish etc. (00),DK,Denmark,Euro Thousand,93.0
80911,2001,Live animals except fish etc. (00),EE,Estonia,Euro Thousand,1.0
80912,2001,Live animals except fish etc. (00),ES,Spain,Euro Thousand,7567.0
80913,2001,Live animals except fish etc. (00),FI,Finland,Euro Thousand,0.0
80914,2001,Live animals except fish etc. (00),FR,France,Euro Thousand,14730.0
80915,2001,Live animals except fish etc. (00),GR,Greece,Euro Thousand,132.0
80916,2001,Live animals except fish etc. (00),HR,Croatia,Euro Thousand,0.0
80917,2001,Live animals except fish etc. (00),HU,Hungary,Euro Thousand,0.0
80918,2001,Live animals except fish etc. (00),IN,India,Euro Thousand,72.0
80919,2001,Live animals except fish etc. (00),IT,Italy,Euro Thousand,5885.0
80920,2001,Live animals except fish etc. (00),JP,Japan,Euro Thousand,39.0
80921,2001,Live animals except fish etc. (00),KR,South Korea,Euro Thousand,0.0
80922,2001,Live animals except fish etc. (00),LT,Lithuania,Euro Thousand,0.0
80923,2001,Live animals except fish etc. (00),LU,Luxembourg,Euro Thousand,0.0
80924,2001,Live animals except fish etc. (00),LV,Latvia,Euro Thousand,0.0
80925,2001,Live animals except fish etc. (00),MT,Malta,Euro Thousand,53.0
80926,2001,Live animals except fish etc. (00),MX,Mexico,Euro Thousand,0.0
80927,2001,Live animals except fish etc. (00),MY,Malaysia,Euro Thousand,0.0
80928,2001,Live animals except fish etc. (00),NL,Netherlands,Euro Thousand,162.0
80929,2001,Live animals except fish etc. (00),NO,Norway,Euro Thousand,4.0
80930,2001,Live animals except fish etc. (00),PL,Poland,Euro Thousand,0.0
80931,2001,Live animals except fish etc. (00),PT,Portugal,Euro Thousand,0.0
80932,2001,Live animals except fish etc. (00),RO,Romania,Euro Thousand,0.0
80933,2001,Live animals except fish etc. (00),RU,Russia,Euro Thousand,0.0
80934,2001,Live animals except fish etc. (00),SA,Saudi Arabia,Euro Thousand,129.0
80935,2001,Live animals except fish etc. (00),SE,Sweden,Euro Thousand,202.0
80936,2001,Live animals except fish etc. (00),SG,Singapore,Euro Thousand,0.0
80937,2001,Live animals except fish etc. (00),SI,Slovenia,Euro Thousand,0.0
80938,2001,Live animals except fish etc. (00),SK,Slovakia,Euro Thousand,0.0
80939,2001,Live animals except fish etc. (00),TH,Thailand,Euro Thousand,0.0
80940,2001,Live animals except fish etc. (00),TR,Turkey,Euro Thousand,0.0
80941,2001,Live animals except fish etc. (00),TW,Taiwan,Euro Thousand,0.0
80942,2001,Live animals except fish etc. (00),US,USA,Euro Thousand,12565.0
80943,2001,Live animals except fish etc. (00),XB,Great Britain,Euro Thousand,85273.0
80944,2001,Live animals except fish etc. (00),XI,Northern Ireland,Euro Thousand,37332.0
80945,2001,Live animals except fish etc. (00),ZA,South Africa,Euro Thousand,1.0
80946,2001,Live animals except fish etc. (00),ZZEU99,EU country not specified,Euro Thousand,0.0
80947,2001,Live animals except fish etc. (00),ZZWORX27,Other countries,Euro Thousand,17982.0
80948,2001,Meat and meat preparations (01),AT,Austria,Euro Thousand,744.0
80949,2001,Meat and meat preparations (01),AU,Australia,Euro Thousand,36.0
80950,2001,Meat and meat preparations (01),BE,Belgium,Euro Thousand,61591.0
80951,2001,Meat and meat preparations (01),BG,Bulgaria,Euro Thousand,0.0
80952,2001,Meat and meat preparations (01),BR,Brazil,Euro Thousand,454.0
80953,2001,Meat and meat preparations (01),CA,Canada,Euro Thousand,0.0
80954,2001,Meat and meat preparations (01),CH,Switzerland,Euro Thousand,182.0
80955,2001,Meat and meat preparations (01),CN,China,Euro Thousand,3610.0
80956,2001,Meat and meat preparations (01),CY,Cyprus,Euro Thousand,3695.0
80957,2001,Meat and meat preparations (01),CZ,Czech Republic,Euro Thousand,94.0
